event_date,date,year,month,season_yea,life_stage,decade,longitude,latitude,number_ind,basis_reco
1999-12-25T00:00:00Z,1999-12,1999,12,summer,weaning,1990,77.15,-62.85,0,BACKGROUND
1999-12-25T00:00:00Z,1999-12,1999,12,summer,weaning,1990,124.55000000000001,-63.75,0,BACKGROUND
1999-12-25T00:00:00Z,1999-12,1999,12,summer,weaning,1990,101.55000000000001,-61.650000000000006,0,BACKGROUND
1999-12-25T00:00:00Z,1999-12,1999,12,summer,weaning,1990,86.05000000000001,-63.55,0,BACKGROUND
1999-12-25T00:00:00Z,1999-12,1999,12,summer,weaning,1990,130.25,-64.25,0,BACKGROUND
1999-12-25T00:00:00Z,1999-12,1999,12,summer,weaning,1990,77.35,-67.45,0,BACKGROUND
1999-12-25T00:00:00Z,1999-12,1999,12,summer,weaning,1990,131.25,-64.25,0,BACKGROUND
1999-12-25T00:00:00Z,1999-12,1999,12,summer,weaning,1990,81.85,-63.55,0,BACKGROUND
1999-12-25T00:00:00Z,1999-12,1999,12,summer,weaning,1990,65.45,-65.15,0,BACKGROUND
1999-12-25T00:00:00Z,1999-12,1999,12,summer,weaning,1990,106.15,-61.55,0,BACKGROUND
1999-12-25T00:00:00Z,1999-12,1999,12,summer,weaning,1990,107.75,-64.85,0,BACKGROUND
1999-12-25T00:00:00Z,1999-12,1999,12,summer,weaning,1990,104.55,-65.25,0,BACKGROUND
1999-12-25T00:00:00Z,1999-12,1999,12,summer,weaning,1990,50.45,-65.15,0,BACKGROUND
1999-12-25T00:00:00Z,1999-12,1999,12,summer,weaning,1990,84.45,-63.150000000000006,0,BACKGROUND
1999-12-25T00:00:00Z,1999-12,1999,12,summer,weaning,1990,137.55,-64.05,0,BACKGROUND
1999-12-25T00:00:00Z,1999-12,1999,12,summer,weaning,1990,73.55000000000001,-64.45,0,BACKGROUND
1999-12-25T00:00:00Z,1999-12,1999,12,summer,weaning,1990,119.05000000000001,-65.05,0,BACKGROUND
1999-12-25T00:00:00Z,1999-12,1999,12,summer,weaning,1990,52.75,-64.45,0,BACKGROUND
1999-12-25T00:00:00Z,1999-12,1999,12,summer,weaning,1990,44.55,-66.25,0,BACKGROUND
1999-12-25T00:00:00Z,1999-12,1999,12,summer,weaning,1990,99.85,-61.55,0,BACKGROUND
1999-12-25T00:00:00Z,1999-12,1999,12,summer,weaning,1990,80.75,-67.25,0,BACKGROUND
1999-12-05T00:00:00Z,1999-12,1999,12,summer,weaning,1990,97.15,-64.75,0,BACKGROUND
1999-12-05T00:00:00Z,1999-12,1999,12,summer,weaning,1990,107.55,-61.75,0,BACKGROUND
1999-12-14T00:00:00Z,1999-12,1999,12,summer,weaning,1990,72.25,-69.05,0,BACKGROUND
1999-12-14T00:00:00Z,1999-12,1999,12,summer,weaning,1990,126.05000000000001,-64.85,0,BACKGROUND
1999-12-14T00:00:00Z,1999-12,1999,12,summer,weaning,1990,81.85,-61.95,0,BACKGROUND
1999-12-14T00:00:00Z,1999-12,1999,12,summer,weaning,1990,67.65,-60.65,0,BACKGROUND
1999-12-14T00:00:00Z,1999-12,1999,12,summer,weaning,1990,90.75,-62.55,0,BACKGROUND
1999-12-14T00:00:00Z,1999-12,1999,12,summer,weaning,1990,84.95,-63.35,0,BACKGROUND
1999-12-14T00:00:00Z,1999-12,1999,12,summer,weaning,1990,110.15,-63.25,0,BACKGROUND
1999-12-14T00:00:00Z,1999-12,1999,12,summer,weaning,1990,70.05000000000001,-67.25,0,BACKGROUND
1999-12-14T00:00:00Z,1999-12,1999,12,summer,weaning,1990,89.05000000000001,-63.05,0,BACKGROUND
1999-12-14T00:00:00Z,1999-12,1999,12,summer,weaning,1990,62.55,-64.35,0,BACKGROUND
1999-12-14T00:00:00Z,1999-12,1999,12,summer,weaning,1990,74.05000000000001,-64.15,0,BACKGROUND
1999-12-14T00:00:00Z,1999-12,1999,12,summer,weaning,1990,94.65,-64.85,0,BACKGROUND
1999-12-14T00:00:00Z,1999-12,1999,12,summer,weaning,1990,135.35000000000002,-64.65,0,BACKGROUND
1999-12-14T00:00:00Z,1999-12,1999,12,summer,weaning,1990,66.05,-64.25,0,BACKGROUND
1999-12-14T00:00:00Z,1999-12,1999,12,summer,weaning,1990,120.05000000000001,-65.35,0,BACKGROUND
1999-12-14T00:00:00Z,1999-12,1999,12,summer,weaning,1990,97.45,-63.85,0,BACKGROUND
1999-12-14T00:00:00Z,1999-12,1999,12,summer,weaning,1990,76.95,-68.25,0,BACKGROUND
1999-12-14T00:00:00Z,1999-12,1999,12,summer,weaning,1990,131.25,-63.75,0,BACKGROUND
1999-12-14T00:00:00Z,1999-12,1999,12,summer,weaning,1990,116.05000000000001,-64.45,0,BACKGROUND
1999-12-14T00:00:00Z,1999-12,1999,12,summer,weaning,1990,59.150000000000006,-65.35,0,BACKGROUND
1999-12-14T00:00:00Z,1999-12,1999,12,summer,weaning,1990,76.45,-65.35,0,BACKGROUND
1999-12-14T00:00:00Z,1999-12,1999,12,summer,weaning,1990,77.35,-67.05,0,BACKGROUND
1999-12-10T00:00:00Z,1999-12,1999,12,summer,weaning,1990,106.45,-63.150000000000006,0,BACKGROUND
1999-12-10T00:00:00Z,1999-12,1999,12,summer,weaning,1990,116.25,-65.15,0,BACKGROUND
1999-12-10T00:00:00Z,1999-12,1999,12,summer,weaning,1990,102.45,-64.05,0,BACKGROUND
1999-12-10T00:00:00Z,1999-12,1999,12,summer,weaning,1990,74.05000000000001,-66.35,0,BACKGROUND
1999-12-10T00:00:00Z,1999-12,1999,12,summer,weaning,1990,77.35,-64.85,0,BACKGROUND
1999-12-10T00:00:00Z,1999-12,1999,12,summer,weaning,1990,79.15,-67.35,0,BACKGROUND
1999-12-10T00:00:00Z,1999-12,1999,12,summer,weaning,1990,90.65,-61.650000000000006,0,BACKGROUND
1999-12-10T00:00:00Z,1999-12,1999,12,summer,weaning,1990,144.55,-64.65,0,BACKGROUND
1999-12-10T00:00:00Z,1999-12,1999,12,summer,weaning,1990,88.75,-64.95,0,BACKGROUND
1999-12-10T00:00:00Z,1999-12,1999,12,summer,weaning,1990,70.55000000000001,-66.35,0,BACKGROUND
1999-12-10T00:00:00Z,1999-12,1999,12,summer,weaning,1990,85.35,-64.75,0,BACKGROUND
1999-12-10T00:00:00Z,1999-12,1999,12,summer,weaning,1990,130.35000000000002,-64.85,0,BACKGROUND
1999-12-10T00:00:00Z,1999-12,1999,12,summer,weaning,1990,85.15,-62.55,0,BACKGROUND
1999-12-10T00:00:00Z,1999-12,1999,12,summer,weaning,1990,91.05000000000001,-65.35,0,BACKGROUND
1999-12-10T00:00:00Z,1999-12,1999,12,summer,weaning,1990,150.25,-63.650000000000006,0,BACKGROUND
1999-12-10T00:00:00Z,1999-12,1999,12,summer,weaning,1990,130.65,-64.35,0,BACKGROUND
1999-12-10T00:00:00Z,1999-12,1999,12,summer,weaning,1990,86.05000000000001,-63.150000000000006,0,BACKGROUND
1999-12-10T00:00:00Z,1999-12,1999,12,summer,weaning,1990,78.15,-68.15,0,BACKGROUND
1999-12-10T00:00:00Z,1999-12,1999,12,summer,weaning,1990,116.65,-63.95,0,BACKGROUND
1999-12-10T00:00:00Z,1999-12,1999,12,summer,weaning,1990,142.85000000000002,-64.85,0,BACKGROUND
1999-12-25T00:00:00Z,1999-12,1999,12,summer,weaning,1990,82.35,-65.85,0,BACKGROUND
1999-12-25T00:00:00Z,1999-12,1999,12,summer,weaning,1990,82.95,-64.25,0,BACKGROUND
1999-12-25T00:00:00Z,1999-12,1999,12,summer,weaning,1990,113.05,-64.25,0,BACKGROUND
1999-12-25T00:00:00Z,1999-12,1999,12,summer,weaning,1990,125.35000000000001,-63.85,0,BACKGROUND
1999-12-25T00:00:00Z,1999-12,1999,12,summer,weaning,1990,108.15,-64.75,0,BACKGROUND
1999-12-25T00:00:00Z,1999-12,1999,12,summer,weaning,1990,76.25,-68.65,0,BACKGROUND
1999-12-25T00:00:00Z,1999-12,1999,12,summer,weaning,1990,68.15,-64.75,0,BACKGROUND
1999-12-25T00:00:00Z,1999-12,1999,12,summer,weaning,1990,149.95,-64.75,0,BACKGROUND
1999-12-25T00:00:00Z,1999-12,1999,12,summer,weaning,1990,95.45,-63.650000000000006,0,BACKGROUND
1999-12-25T00:00:00Z,1999-12,1999,12,summer,weaning,1990,60.150000000000006,-65.85,0,BACKGROUND
1999-12-25T00:00:00Z,1999-12,1999,12,summer,weaning,1990,105.85000000000001,-64.55,0,BACKGROUND
1999-12-25T00:00:00Z,1999-12,1999,12,summer,weaning,1990,128.35000000000002,-63.75,0,BACKGROUND
1999-12-25T00:00:00Z,1999-12,1999,12,summer,weaning,1990,90.25,-65.55,0,BACKGROUND
1999-12-25T00:00:00Z,1999-12,1999,12,summer,weaning,1990,82.45,-63.25,0,BACKGROUND
1999-12-25T00:00:00Z,1999-12,1999,12,summer,weaning,1990,82.75,-63.05,0,BACKGROUND
1999-12-25T00:00:00Z,1999-12,1999,12,summer,weaning,1990,113.65,-64.65,0,BACKGROUND
1999-12-25T00:00:00Z,1999-12,1999,12,summer,weaning,1990,68.05,-64.25,0,BACKGROUND
1999-12-25T00:00:00Z,1999-12,1999,12,summer,weaning,1990,144.15,-65.25,0,BACKGROUND
1999-12-25T00:00:00Z,1999-12,1999,12,summer,weaning,1990,77.85,-64.85,0,BACKGROUND
1999-12-25T00:00:00Z,1999-12,1999,12,summer,weaning,1990,106.75,-61.95,0,BACKGROUND
1999-12-25T00:00:00Z,1999-12,1999,12,summer,weaning,1990,75.85,-66.75,0,BACKGROUND
1999-12-25T00:00:00Z,1999-12,1999,12,summer,weaning,1990,118.45,-65.55,0,BACKGROUND
1999-12-25T00:00:00Z,1999-12,1999,12,summer,weaning,1990,61.95,-65.25,0,BACKGROUND
1999-12-25T00:00:00Z,1999-12,1999,12,summer,weaning,1990,102.95,-61.55,0,BACKGROUND
1999-12-25T00:00:00Z,1999-12,1999,12,summer,weaning,1990,116.75,-65.55,0,BACKGROUND
1999-12-25T00:00:00Z,1999-12,1999,12,summer,weaning,1990,93.35,-64.95,0,BACKGROUND
1999-12-05T00:00:00Z,1999-12,1999,12,summer,weaning,1990,98.45,-63.55,0,BACKGROUND
1999-12-05T00:00:00Z,1999-12,1999,12,summer,weaning,1990,133.55,-64.55,0,BACKGROUND
1999-12-05T00:00:00Z,1999-12,1999,12,summer,weaning,1990,74.95,-65.55,0,BACKGROUND
1999-12-05T00:00:00Z,1999-12,1999,12,summer,weaning,1990,64.85,-65.65,0,BACKGROUND
1999-12-05T00:00:00Z,1999-12,1999,12,summer,weaning,1990,68.45,-61.35,0,BACKGROUND
1999-12-05T00:00:00Z,1999-12,1999,12,summer,weaning,1990,120.25,-63.95,0,BACKGROUND
1999-12-05T00:00:00Z,1999-12,1999,12,summer,weaning,1990,75.05000000000001,-68.55,0,BACKGROUND
1999-12-05T00:00:00Z,1999-12,1999,12,summer,weaning,1990,83.65,-62.55,0,BACKGROUND
1999-12-05T00:00:00Z,1999-12,1999,12,summer,weaning,1990,77.65,-67.15,0,BACKGROUND
1999-12-05T00:00:00Z,1999-12,1999,12,summer,weaning,1990,89.65,-63.650000000000006,0,BACKGROUND
1999-12-05T00:00:00Z,1999-12,1999,12,summer,weaning,1990,146.65,-63.650000000000006,0,BACKGROUND
1999-12-05T00:00:00Z,1999-12,1999,12,summer,weaning,1990,102.85000000000001,-62.650000000000006,0,BACKGROUND
1999-12-05T00:00:00Z,1999-12,1999,12,summer,weaning,1990,87.05000000000001,-65.35,0,BACKGROUND
1999-12-05T00:00:00Z,1999-12,1999,12,summer,weaning,1990,78.15,-66.95,0,BACKGROUND
1999-12-05T00:00:00Z,1999-12,1999,12,summer,weaning,1990,91.75,-62.85,0,BACKGROUND
1999-12-05T00:00:00Z,1999-12,1999,12,summer,weaning,1990,122.85000000000001,-64.55,0,BACKGROUND
1999-12-05T00:00:00Z,1999-12,1999,12,summer,weaning,1990,86.55000000000001,-62.150000000000006,0,BACKGROUND
1999-12-05T00:00:00Z,1999-12,1999,12,summer,weaning,1990,150.95,-64.05,0,BACKGROUND
1999-12-05T00:00:00Z,1999-12,1999,12,summer,weaning,1990,105.85000000000001,-65.75,0,BACKGROUND
1999-12-05T00:00:00Z,1999-12,1999,12,summer,weaning,1990,103.35000000000001,-62.05,0,BACKGROUND
1999-12-05T00:00:00Z,1999-12,1999,12,summer,weaning,1990,149.95,-64.35,0,BACKGROUND
1999-12-05T00:00:00Z,1999-12,1999,12,summer,weaning,1990,79.05000000000001,-65.75,0,BACKGROUND
1999-12-05T00:00:00Z,1999-12,1999,12,summer,weaning,1990,116.25,-64.85,0,BACKGROUND
1999-12-05T00:00:00Z,1999-12,1999,12,summer,weaning,1990,90.75,-63.45,0,BACKGROUND
1999-12-05T00:00:00Z,1999-12,1999,12,summer,weaning,1990,88.05000000000001,-64.75,0,BACKGROUND
1999-12-14T00:00:00Z,1999-12,1999,12,summer,weaning,1990,150.15,-64.15,0,BACKGROUND
1999-12-14T00:00:00Z,1999-12,1999,12,summer,weaning,1990,126.25,-64.15,0,BACKGROUND
1999-12-14T00:00:00Z,1999-12,1999,12,summer,weaning,1990,102.55,-63.45,0,BACKGROUND
1999-12-13T00:00:00Z,1999-12,1999,12,summer,weaning,1990,104.95,-62.45,0,BACKGROUND
1999-12-13T00:00:00Z,1999-12,1999,12,summer,weaning,1990,131.05,-64.05,0,BACKGROUND
1999-12-13T00:00:00Z,1999-12,1999,12,summer,weaning,1990,78.75,-65.65,0,BACKGROUND
1999-12-13T00:00:00Z,1999-12,1999,12,summer,weaning,1990,106.15,-65.55,0,BACKGROUND
1999-12-13T00:00:00Z,1999-12,1999,12,summer,weaning,1990,79.75,-64.25,0,BACKGROUND
1999-12-13T00:00:00Z,1999-12,1999,12,summer,weaning,1990,96.05000000000001,-65.35,0,BACKGROUND
1999-12-13T00:00:00Z,1999-12,1999,12,summer,weaning,1990,95.25,-63.35,0,BACKGROUND
1999-12-13T00:00:00Z,1999-12,1999,12,summer,weaning,1990,91.15,-62.85,0,BACKGROUND
1999-12-13T00:00:00Z,1999-12,1999,12,summer,weaning,1990,59.35,-66.15,0,BACKGROUND
1999-12-13T00:00:00Z,1999-12,1999,12,summer,weaning,1990,104.85000000000001,-64.45,0,BACKGROUND
1999-12-13T00:00:00Z,1999-12,1999,12,summer,weaning,1990,81.05000000000001,-62.45,0,BACKGROUND
1999-12-13T00:00:00Z,1999-12,1999,12,summer,weaning,1990,147.15,-65.05,0,BACKGROUND
1999-12-13T00:00:00Z,1999-12,1999,12,summer,weaning,1990,129.45,-65.25,0,BACKGROUND
1999-12-13T00:00:00Z,1999-12,1999,12,summer,weaning,1990,61.35,-63.85,0,BACKGROUND
1999-12-13T00:00:00Z,1999-12,1999,12,summer,weaning,1990,74.45,-65.35,0,BACKGROUND
1999-12-10T00:00:00Z,1999-12,1999,12,summer,weaning,1990,146.65,-64.35,0,BACKGROUND
1999-12-10T00:00:00Z,1999-12,1999,12,summer,weaning,1990,100.55000000000001,-63.95,0,BACKGROUND
1999-12-10T00:00:00Z,1999-12,1999,12,summer,weaning,1990,82.25,-66.15,0,BACKGROUND
1999-12-10T00:00:00Z,1999-12,1999,12,summer,weaning,1990,95.25,-64.55,0,BACKGROUND
1999-12-10T00:00:00Z,1999-12,1999,12,summer,weaning,1990,84.65,-64.15,0,BACKGROUND
1999-12-10T00:00:00Z,1999-12,1999,12,summer,weaning,1990,84.55000000000001,-66.05,0,BACKGROUND
1999-12-10T00:00:00Z,1999-12,1999,12,summer,weaning,1990,135.75,-64.25,0,BACKGROUND
1999-12-10T00:00:00Z,1999-12,1999,12,summer,weaning,1990,82.95,-61.05,0,BACKGROUND
1999-12-10T00:00:00Z,1999-12,1999,12,summer,weaning,1990,82.45,-61.85,0,BACKGROUND
1999-12-10T00:00:00Z,1999-12,1999,12,summer,weaning,1990,111.25,-64.75,0,BACKGROUND
1999-12-10T00:00:00Z,1999-12,1999,12,summer,weaning,1990,141.25,-64.85,0,BACKGROUND
1999-12-10T00:00:00Z,1999-12,1999,12,summer,weaning,1990,85.95,-65.65,0,BACKGROUND
1999-12-10T00:00:00Z,1999-12,1999,12,summer,weaning,1990,121.85000000000001,-65.55,0,BACKGROUND
1999-12-10T00:00:00Z,1999-12,1999,12,summer,weaning,1990,81.05000000000001,-63.85,0,BACKGROUND
1999-12-25T00:00:00Z,1999-12,1999,12,summer,weaning,1990,80.35,-66.15,0,BACKGROUND
1999-12-25T00:00:00Z,1999-12,1999,12,summer,weaning,1990,102.35000000000001,-65.25,0,BACKGROUND
1999-12-25T00:00:00Z,1999-12,1999,12,summer,weaning,1990,98.55000000000001,-63.650000000000006,0,BACKGROUND
1999-12-25T00:00:00Z,1999-12,1999,12,summer,weaning,1990,78.65,-67.55,0,BACKGROUND
1999-12-25T00:00:00Z,1999-12,1999,12,summer,weaning,1990,90.05000000000001,-64.55,0,BACKGROUND
1999-12-25T00:00:00Z,1999-12,1999,12,summer,weaning,1990,73.65,-65.45,0,BACKGROUND
1999-12-25T00:00:00Z,1999-12,1999,12,summer,weaning,1990,102.75,-65.35,0,BACKGROUND
1999-12-25T00:00:00Z,1999-12,1999,12,summer,weaning,1990,71.45,-67.25,0,BACKGROUND
1999-12-25T00:00:00Z,1999-12,1999,12,summer,weaning,1990,109.05,-62.95,0,BACKGROUND
1999-12-25T00:00:00Z,1999-12,1999,12,summer,weaning,1990,112.95,-64.95,0,BACKGROUND
1999-12-25T00:00:00Z,1999-12,1999,12,summer,weaning,1990,74.25,-65.55,0,BACKGROUND
1999-12-25T00:00:00Z,1999-12,1999,12,summer,weaning,1990,98.25,-63.25,0,BACKGROUND
1999-12-25T00:00:00Z,1999-12,1999,12,summer,weaning,1990,110.35000000000001,-64.35,0,BACKGROUND
1999-12-25T00:00:00Z,1999-12,1999,12,summer,weaning,1990,84.85,-61.25,0,BACKGROUND
1999-12-25T00:00:00Z,1999-12,1999,12,summer,weaning,1990,63.650000000000006,-64.65,0,BACKGROUND
1999-12-25T00:00:00Z,1999-12,1999,12,summer,weaning,1990,91.75,-65.35,0,BACKGROUND
1999-12-25T00:00:00Z,1999-12,1999,12,summer,weaning,1990,111.65,-64.95,0,BACKGROUND
1999-12-25T00:00:00Z,1999-12,1999,12,summer,weaning,1990,98.15,-61.85,0,BACKGROUND
1999-12-25T00:00:00Z,1999-12,1999,12,summer,weaning,1990,62.05,-65.65,0,BACKGROUND
1999-12-25T00:00:00Z,1999-12,1999,12,summer,weaning,1990,149.65,-64.65,0,BACKGROUND
1999-12-25T00:00:00Z,1999-12,1999,12,summer,weaning,1990,113.15,-64.45,0,BACKGROUND
1999-12-25T00:00:00Z,1999-12,1999,12,summer,weaning,1990,74.95,-68.15,0,BACKGROUND
1999-12-25T00:00:00Z,1999-12,1999,12,summer,weaning,1990,100.25,-63.45,0,BACKGROUND
1999-12-25T00:00:00Z,1999-12,1999,12,summer,weaning,1990,99.85,-61.85,0,BACKGROUND
1999-12-26T00:00:00Z,1999-12,1999,12,summer,weaning,1990,134.65,-64.95,0,BACKGROUND
1999-12-05T00:00:00Z,1999-12,1999,12,summer,weaning,1990,88.85,-63.75,0,BACKGROUND
1999-12-05T00:00:00Z,1999-12,1999,12,summer,weaning,1990,120.65,-64.25,0,BACKGROUND
1999-12-05T00:00:00Z,1999-12,1999,12,summer,weaning,1990,67.75,-67.15,0,BACKGROUND
1999-12-05T00:00:00Z,1999-12,1999,12,summer,weaning,1990,51.15,-65.35,0,BACKGROUND
1999-12-05T00:00:00Z,1999-12,1999,12,summer,weaning,1990,82.65,-63.75,0,BACKGROUND
1999-12-05T00:00:00Z,1999-12,1999,12,summer,weaning,1990,87.85,-64.15,0,BACKGROUND
1999-12-05T00:00:00Z,1999-12,1999,12,summer,weaning,1990,103.75,-63.75,0,BACKGROUND
1999-12-05T00:00:00Z,1999-12,1999,12,summer,weaning,1990,77.25,-68.95,0,BACKGROUND
1999-12-05T00:00:00Z,1999-12,1999,12,summer,weaning,1990,76.45,-63.35,0,BACKGROUND
1999-12-05T00:00:00Z,1999-12,1999,12,summer,weaning,1990,73.75,-59.55,0,BACKGROUND
1999-12-05T00:00:00Z,1999-12,1999,12,summer,weaning,1990,118.55000000000001,-63.650000000000006,0,BACKGROUND
1999-12-05T00:00:00Z,1999-12,1999,12,summer,weaning,1990,145.35000000000002,-64.35,0,BACKGROUND
1999-12-05T00:00:00Z,1999-12,1999,12,summer,weaning,1990,102.55,-63.25,0,BACKGROUND
1999-12-05T00:00:00Z,1999-12,1999,12,summer,weaning,1990,71.95,-65.85,0,BACKGROUND
1999-12-05T00:00:00Z,1999-12,1999,12,summer,weaning,1990,107.35000000000001,-62.35,0,BACKGROUND
1999-12-05T00:00:00Z,1999-12,1999,12,summer,weaning,1990,81.75,-63.05,0,BACKGROUND
1999-12-05T00:00:00Z,1999-12,1999,12,summer,weaning,1990,93.05000000000001,-64.25,0,BACKGROUND
1999-12-05T00:00:00Z,1999-12,1999,12,summer,weaning,1990,135.15,-64.65,0,BACKGROUND
1999-12-05T00:00:00Z,1999-12,1999,12,summer,weaning,1990,84.85,-64.25,0,BACKGROUND
1999-12-05T00:00:00Z,1999-12,1999,12,summer,weaning,1990,129.85000000000002,-64.85,0,BACKGROUND
1999-12-05T00:00:00Z,1999-12,1999,12,summer,weaning,1990,73.85,-63.25,0,BACKGROUND
1999-12-05T00:00:00Z,1999-12,1999,12,summer,weaning,1990,63.35,-62.85,0,BACKGROUND
1999-12-05T00:00:00Z,1999-12,1999,12,summer,weaning,1990,79.95,-65.85,0,BACKGROUND
1999-12-05T00:00:00Z,1999-12,1999,12,summer,weaning,1990,67.65,-64.95,0,BACKGROUND
1999-12-05T00:00:00Z,1999-12,1999,12,summer,weaning,1990,74.55000000000001,-64.55,0,BACKGROUND
1999-12-05T00:00:00Z,1999-12,1999,12,summer,weaning,1990,72.15,-65.75,0,BACKGROUND
1999-12-14T00:00:00Z,1999-12,1999,12,summer,weaning,1990,107.85000000000001,-62.85,0,BACKGROUND
1999-12-14T00:00:00Z,1999-12,1999,12,summer,weaning,1990,79.65,-62.150000000000006,0,BACKGROUND
1999-12-13T00:00:00Z,1999-12,1999,12,summer,weaning,1990,99.15,-63.05,0,BACKGROUND
1999-12-13T00:00:00Z,1999-12,1999,12,summer,weaning,1990,83.65,-61.85,0,BACKGROUND
1999-12-13T00:00:00Z,1999-12,1999,12,summer,weaning,1990,75.45,-67.25,0,BACKGROUND
1999-12-13T00:00:00Z,1999-12,1999,12,summer,weaning,1990,96.25,-63.75,0,BACKGROUND
1999-12-13T00:00:00Z,1999-12,1999,12,summer,weaning,1990,108.65,-63.35,0,BACKGROUND
1999-12-13T00:00:00Z,1999-12,1999,12,summer,weaning,1990,78.15,-67.35,0,BACKGROUND
1999-12-13T00:00:00Z,1999-12,1999,12,summer,weaning,1990,83.85,-64.15,0,BACKGROUND
1999-12-13T00:00:00Z,1999-12,1999,12,summer,weaning,1990,93.55000000000001,-63.650000000000006,0,BACKGROUND
1999-12-13T00:00:00Z,1999-12,1999,12,summer,weaning,1990,98.65,-61.25,0,BACKGROUND
1999-12-13T00:00:00Z,1999-12,1999,12,summer,weaning,1990,78.75,-65.85,0,BACKGROUND
1999-12-13T00:00:00Z,1999-12,1999,12,summer,weaning,1990,131.25,-64.45,0,BACKGROUND
1999-12-13T00:00:00Z,1999-12,1999,12,summer,weaning,1990,122.05000000000001,-64.05,0,BACKGROUND
1999-12-13T00:00:00Z,1999-12,1999,12,summer,weaning,1990,59.55,-66.05,0,BACKGROUND
1999-12-13T00:00:00Z,1999-12,1999,12,summer,weaning,1990,114.95,-64.65,0,BACKGROUND
1999-12-13T00:00:00Z,1999-12,1999,12,summer,weaning,1990,63.95,-65.95,0,BACKGROUND
1999-12-14T00:00:00Z,1999-12,1999,12,summer,weaning,1990,84.45,-64.35,0,BACKGROUND
1999-12-14T00:00:00Z,1999-12,1999,12,summer,weaning,1990,103.45,-62.35,0,BACKGROUND
1999-12-14T00:00:00Z,1999-12,1999,12,summer,weaning,1990,76.35,-67.35,0,BACKGROUND
1999-12-14T00:00:00Z,1999-12,1999,12,summer,weaning,1990,109.75,-64.35,0,BACKGROUND
1999-12-14T00:00:00Z,1999-12,1999,12,summer,weaning,1990,92.95,-62.55,0,BACKGROUND
1999-12-10T00:00:00Z,1999-12,1999,12,summer,weaning,1990,84.75,-62.25,0,BACKGROUND
1999-12-10T00:00:00Z,1999-12,1999,12,summer,weaning,1990,106.05,-64.35,0,BACKGROUND
1999-12-10T00:00:00Z,1999-12,1999,12,summer,weaning,1990,147.15,-64.85,0,BACKGROUND
1999-12-10T00:00:00Z,1999-12,1999,12,summer,weaning,1990,98.45,-61.05,0,BACKGROUND
1999-12-10T00:00:00Z,1999-12,1999,12,summer,weaning,1990,97.05000000000001,-64.25,0,BACKGROUND
1999-12-10T00:00:00Z,1999-12,1999,12,summer,weaning,1990,103.35000000000001,-62.650000000000006,0,BACKGROUND
1999-12-10T00:00:00Z,1999-12,1999,12,summer,weaning,1990,115.65,-64.75,0,BACKGROUND
1999-12-10T00:00:00Z,1999-12,1999,12,summer,weaning,1990,70.65,-66.95,0,BACKGROUND
1999-12-10T00:00:00Z,1999-12,1999,12,summer,weaning,1990,106.25,-65.05,0,BACKGROUND
1999-12-10T00:00:00Z,1999-12,1999,12,summer,weaning,1990,78.95,-63.85,0,BACKGROUND
1999-12-10T00:00:00Z,1999-12,1999,12,summer,weaning,1990,105.65,-62.55,0,BACKGROUND
1999-12-10T00:00:00Z,1999-12,1999,12,summer,weaning,1990,92.15,-64.85,0,BACKGROUND
1999-12-10T00:00:00Z,1999-12,1999,12,summer,weaning,1990,96.25,-65.25,0,BACKGROUND
1999-12-10T00:00:00Z,1999-12,1999,12,summer,weaning,1990,93.45,-64.25,0,BACKGROUND
1999-12-10T00:00:00Z,1999-12,1999,12,summer,weaning,1990,76.75,-63.05,0,BACKGROUND
1999-12-10T00:00:00Z,1999-12,1999,12,summer,weaning,1990,72.95,-68.45,0,BACKGROUND
1999-12-10T00:00:00Z,1999-12,1999,12,summer,weaning,1990,142.25,-64.85,0,BACKGROUND
1999-12-10T00:00:00Z,1999-12,1999,12,summer,weaning,1990,117.15,-64.25,0,BACKGROUND
1999-12-10T00:00:00Z,1999-12,1999,12,summer,weaning,1990,104.45,-64.75,0,BACKGROUND
1999-12-10T00:00:00Z,1999-12,1999,12,summer,weaning,1990,136.25,-65.25,0,BACKGROUND
1999-12-26T00:00:00Z,1999-12,1999,12,summer,weaning,1990,107.45,-62.85,0,BACKGROUND
1999-12-26T00:00:00Z,1999-12,1999,12,summer,weaning,1990,139.25,-63.75,0,BACKGROUND
1999-12-26T00:00:00Z,1999-12,1999,12,summer,weaning,1990,149.55,-64.15,0,BACKGROUND
1999-12-26T00:00:00Z,1999-12,1999,12,summer,weaning,1990,96.15,-64.55,0,BACKGROUND
1999-12-26T00:00:00Z,1999-12,1999,12,summer,weaning,1990,78.75,-66.75,0,BACKGROUND
1999-12-26T00:00:00Z,1999-12,1999,12,summer,weaning,1990,72.85,-67.85,0,BACKGROUND
1999-12-26T00:00:00Z,1999-12,1999,12,summer,weaning,1990,65.05,-61.150000000000006,0,BACKGROUND
1999-12-26T00:00:00Z,1999-12,1999,12,summer,weaning,1990,101.35,-65.15,0,BACKGROUND
1999-12-26T00:00:00Z,1999-12,1999,12,summer,weaning,1990,109.55,-61.85,0,BACKGROUND
1999-12-26T00:00:00Z,1999-12,1999,12,summer,weaning,1990,72.75,-63.95,0,BACKGROUND
1999-12-26T00:00:00Z,1999-12,1999,12,summer,weaning,1990,111.35000000000001,-64.65,0,BACKGROUND
1999-12-26T00:00:00Z,1999-12,1999,12,summer,weaning,1990,86.25,-65.65,0,BACKGROUND
